Input binarization: False
Pretrained network accuracy: 0.9983999729156494
NN CONFIG
Weight-type:		ternary
Layout									Layer #1: 784	Layer #2: 250	Layer #3: 220	Layer #4: 10	
Activation Functions					Layer #1: bs	Layer #2: bs	
Keep probabilities		Layer #0: 1.0	Layer #1: 1.0	Layer #2: 1.0	
Flat factors							Layer #1: 1.0	Layer #2: 1.0	Layer #3: 1.0	
Activation Noise						Layer #1: 0.0	Layer #2: 0.0	Layer #3: 0.0	
Prior: 0.96

===================================

RUN CONFIG
Gibbs  Epochs: 200, Blocksize: 4

===================================

Gibbs Ensemble | Burn In: 20, Thinning: 5
Epoch: 33, AccTr: 0.9656999707221985, AccVa: 0.8730000257492065, CeTr: 0.09113564342260361, CeVa: 0.6617192029953003
Epoch: 34, AccTr: 0.9642999768257141, AccVa: 0.8634999990463257, CeTr: 0.09000756591558456, CeVa: 0.6796237826347351
Epoch: 35, AccTr: 0.9678999781608582, AccVa: 0.8790000081062317, CeTr: 0.08801432698965073, CeVa: 0.6680521368980408
ENSEMBLE | Tr_Acc: 0.9944000244140625, Tr_CE: 0.0237844567745924, Va_Acc: 0.9135000109672546, Va_CE: 0.39200079441070557
Epoch: 36, AccTr: 0.9646000266075134, AccVa: 0.8694999814033508, CeTr: 0.09198234975337982, CeVa: 0.6916999220848083
Epoch: 37, AccTr: 0.963699996471405, AccVa: 0.8784999847412109, CeTr: 0.09255136549472809, CeVa: 0.6216024160385132
Epoch: 38, AccTr: 0.9664000272750854, AccVa: 0.8634999990463257, CeTr: 0.08781687915325165, CeVa: 0.6490235328674316
Epoch: 39, AccTr: 0.9657999873161316, AccVa: 0.859499990940094, CeTr: 0.09047065675258636, CeVa: 0.7350656986236572
Epoch: 40, AccTr: 0.9664000272750854, AccVa: 0.8640000224113464, CeTr: 0.09212914854288101, CeVa: 0.7150625586509705
ENSEMBLE | Tr_Acc: 0.9958999752998352, Tr_CE: 0.020357415080070496, Va_Acc: 0.9179999828338623, Va_CE: 0.38221675157546997
Epoch: 41, AccTr: 0.9664000272750854, AccVa: 0.8725000023841858, CeTr: 0.09009911864995956, CeVa: 0.6615803837776184
Epoch: 42, AccTr: 0.9664999842643738, AccVa: 0.862500011920929, CeTr: 0.091419517993927, CeVa: 0.7034428119659424
Epoch: 43, AccTr: 0.9674999713897705, AccVa: 0.8565000295639038, CeTr: 0.08842030167579651, CeVa: 0.6638596057891846
Epoch: 44, AccTr: 0.9681000113487244, AccVa: 0.8634999990463257, CeTr: 0.08727650344371796, CeVa: 0.6416978240013123
Epoch: 45, AccTr: 0.9678000211715698, AccVa: 0.8675000071525574, CeTr: 0.08627314865589142, CeVa: 0.6641443967819214
ENSEMBLE | Tr_Acc: 0.9962000250816345, Tr_CE: 0.0179555956274271, Va_Acc: 0.9164999723434448, Va_CE: 0.3663884401321411
Epoch: 46, AccTr: 0.9681000113487244, AccVa: 0.8650000095367432, CeTr: 0.08860328048467636, CeVa: 0.649164080619812
Epoch: 47, AccTr: 0.9648000001907349, AccVa: 0.8665000200271606, CeTr: 0.08869495987892151, CeVa: 0.6776953339576721
Epoch: 48, AccTr: 0.9664000272750854, AccVa: 0.8654999732971191, CeTr: 0.08737310767173767, CeVa: 0.6472338438034058
Epoch: 49, AccTr: 0.9671000242233276, AccVa: 0.8705000281333923, CeTr: 0.08467643707990646, CeVa: 0.6524904370307922
Epoch: 50, AccTr: 0.968999981880188, AccVa: 0.8715000152587891, CeTr: 0.08440864831209183, CeVa: 0.6680611371994019
ENSEMBLE | Tr_Acc: 0.9965000152587891, Tr_CE: 0.01645367592573166, Va_Acc: 0.9204999804496765, Va_CE: 0.3588659167289734
Epoch: 51, AccTr: 0.965399980545044, AccVa: 0.8650000095367432, CeTr: 0.08943907171487808, CeVa: 0.6623568534851074
Epoch: 52, AccTr: 0.9696999788284302, AccVa: 0.875, CeTr: 0.08375490456819534, CeVa: 0.6590579152107239
Epoch: 53, AccTr: 0.9672999978065491, AccVa: 0.875, CeTr: 0.08978225290775299, CeVa: 0.6153980493545532
Epoch: 54, AccTr: 0.9670000076293945, AccVa: 0.8759999871253967, CeTr: 0.08684699982404709, CeVa: 0.6046984195709229
Epoch: 55, AccTr: 0.9668999910354614, AccVa: 0.8769999742507935, CeTr: 0.08640314638614655, CeVa: 0.6159390807151794
ENSEMBLE | Tr_Acc: 0.9970999956130981, Tr_CE: 0.015212678350508213, Va_Acc: 0.9259999990463257, Va_CE: 0.3455568850040436
Epoch: 56, AccTr: 0.9671000242233276, AccVa: 0.8604999780654907, CeTr: 0.08400208503007889, CeVa: 0.6637702584266663
Epoch: 57, AccTr: 0.9656000137329102, AccVa: 0.8585000038146973, CeTr: 0.08865980058908463, CeVa: 0.6855252981185913
Epoch: 58, AccTr: 0.9653000235557556, AccVa: 0.8740000128746033, CeTr: 0.09296724945306778, CeVa: 0.6717003583908081
Epoch: 59, AccTr: 0.9675999879837036, AccVa: 0.8669999837875366, CeTr: 0.08709296584129333, CeVa: 0.6763198971748352
Epoch: 60, AccTr: 0.9650999903678894, AccVa: 0.8684999942779541, CeTr: 0.0889197587966919, CeVa: 0.6321503520011902
ENSEMBLE | Tr_Acc: 0.9969000220298767, Tr_CE: 0.014657804742455482, Va_Acc: 0.9269999861717224, Va_CE: 0.33583059906959534
Epoch: 61, AccTr: 0.9642000198364258, AccVa: 0.8669999837875366, CeTr: 0.0893189087510109, CeVa: 0.6600168943405151
Epoch: 62, AccTr: 0.9674999713897705, AccVa: 0.8629999756813049, CeTr: 0.08768605440855026, CeVa: 0.6740883588790894
Epoch: 63, AccTr: 0.9704999923706055, AccVa: 0.8705000281333923, CeTr: 0.08144024014472961, CeVa: 0.6160756349563599
Epoch: 64, AccTr: 0.9682000279426575, AccVa: 0.8690000176429749, CeTr: 0.08522804081439972, CeVa: 0.6449858546257019
Epoch: 65, AccTr: 0.9666000008583069, AccVa: 0.8709999918937683, CeTr: 0.08738188445568085, CeVa: 0.6909330487251282
ENSEMBLE | Tr_Acc: 0.9975000023841858, Tr_CE: 0.014021837152540684, Va_Acc: 0.9269999861717224, Va_CE: 0.33584660291671753
Epoch: 66, AccTr: 0.9679999947547913, AccVa: 0.8644999861717224, CeTr: 0.08731894195079803, CeVa: 0.6738897562026978
Epoch: 67, AccTr: 0.9671000242233276, AccVa: 0.8694999814033508, CeTr: 0.08701204508543015, CeVa: 0.7073898315429688
Epoch: 68, AccTr: 0.9696000218391418, AccVa: 0.871999979019165, CeTr: 0.08584130555391312, CeVa: 0.6659553647041321
Epoch: 69, AccTr: 0.9704999923706055, AccVa: 0.8700000047683716, CeTr: 0.08252719789743423, CeVa: 0.6887543797492981
Epoch: 70, AccTr: 0.9696000218391418, AccVa: 0.8634999990463257, CeTr: 0.08607687801122665, CeVa: 0.720358669757843
ENSEMBLE | Tr_Acc: 0.9970999956130981, Tr_CE: 0.013686657883226871, Va_Acc: 0.9275000095367432, Va_CE: 0.3344264030456543
Epoch: 71, AccTr: 0.968500018119812, AccVa: 0.8709999918937683, CeTr: 0.08500450104475021, CeVa: 0.6713857650756836
Epoch: 72, AccTr: 0.9685999751091003, AccVa: 0.8665000200271606, CeTr: 0.08356546610593796, CeVa: 0.6577175259590149
Epoch: 73, AccTr: 0.9679999947547913, AccVa: 0.8679999709129333, CeTr: 0.0847054049372673, CeVa: 0.6587468385696411
Epoch: 74, AccTr: 0.9666000008583069, AccVa: 0.8769999742507935, CeTr: 0.09389045089483261, CeVa: 0.6492348909378052
Epoch: 75, AccTr: 0.9664999842643738, AccVa: 0.8690000176429749, CeTr: 0.08960644900798798, CeVa: 0.6608991026878357
ENSEMBLE | Tr_Acc: 0.9973999857902527, Tr_CE: 0.013138417154550552, Va_Acc: 0.9294999837875366, Va_CE: 0.32934287190437317
Epoch: 76, AccTr: 0.9692999720573425, AccVa: 0.8634999990463257, CeTr: 0.08453167229890823, CeVa: 0.6682744026184082
Epoch: 77, AccTr: 0.9664000272750854, AccVa: 0.8684999942779541, CeTr: 0.09072460979223251, CeVa: 0.6340922713279724
Epoch: 78, AccTr: 0.9696999788284302, AccVa: 0.8709999918937683, CeTr: 0.08376407623291016, CeVa: 0.6453287601470947
Epoch: 79, AccTr: 0.9689000248908997, AccVa: 0.8654999732971191, CeTr: 0.08454933017492294, CeVa: 0.6380842924118042
Epoch: 80, AccTr: 0.9696000218391418, AccVa: 0.8610000014305115, CeTr: 0.08466485887765884, CeVa: 0.647335946559906
ENSEMBLE | Tr_Acc: 0.9973000288009644, Tr_CE: 0.012754210270941257, Va_Acc: 0.9294999837875366, Va_CE: 0.32300424575805664
Epoch: 81, AccTr: 0.9697999954223633, AccVa: 0.8634999990463257, CeTr: 0.08538967370986938, CeVa: 0.6203309893608093
Epoch: 82, AccTr: 0.9656000137329102, AccVa: 0.8734999895095825, CeTr: 0.08660680800676346, CeVa: 0.6240642666816711
Epoch: 83, AccTr: 0.9678000211715698, AccVa: 0.8665000200271606, CeTr: 0.08567409962415695, CeVa: 0.6100949048995972
Epoch: 84, AccTr: 0.9718000292778015, AccVa: 0.8799999952316284, CeTr: 0.0792032927274704, CeVa: 0.6049739718437195
Epoch: 85, AccTr: 0.96670001745224, AccVa: 0.8690000176429749, CeTr: 0.0900641605257988, CeVa: 0.6217451095581055
ENSEMBLE | Tr_Acc: 0.9975000023841858, Tr_CE: 0.012460491620004177, Va_Acc: 0.9275000095367432, Va_CE: 0.31578171253204346
Epoch: 86, AccTr: 0.9668999910354614, AccVa: 0.871999979019165, CeTr: 0.08466201275587082, CeVa: 0.6046750545501709
Epoch: 87, AccTr: 0.96670001745224, AccVa: 0.871999979019165, CeTr: 0.08952333778142929, CeVa: 0.6209319233894348
Epoch: 88, AccTr: 0.9660999774932861, AccVa: 0.8730000257492065, CeTr: 0.08911671489477158, CeVa: 0.6361117362976074
Epoch: 89, AccTr: 0.9650999903678894, AccVa: 0.875, CeTr: 0.09143655002117157, CeVa: 0.5933123826980591
Epoch: 90, AccTr: 0.9678000211715698, AccVa: 0.8615000247955322, CeTr: 0.08743048459291458, CeVa: 0.6375759840011597
ENSEMBLE | Tr_Acc: 0.9977999925613403, Tr_CE: 0.012332353740930557, Va_Acc: 0.9284999966621399, Va_CE: 0.310080885887146
Epoch: 91, AccTr: 0.970300018787384, AccVa: 0.8705000281333923, CeTr: 0.08086232095956802, CeVa: 0.5895431637763977
Epoch: 92, AccTr: 0.970300018787384, AccVa: 0.8755000233650208, CeTr: 0.08701861649751663, CeVa: 0.6506406664848328
Epoch: 93, AccTr: 0.9674000144004822, AccVa: 0.8715000152587891, CeTr: 0.0861547440290451, CeVa: 0.6054952144622803
Epoch: 94, AccTr: 0.967199981212616, AccVa: 0.8715000152587891, CeTr: 0.09009743481874466, CeVa: 0.639613151550293
Epoch: 95, AccTr: 0.9639999866485596, AccVa: 0.8684999942779541, CeTr: 0.09359241276979446, CeVa: 0.6777980923652649
ENSEMBLE | Tr_Acc: 0.9975000023841858, Tr_CE: 0.012340867891907692, Va_Acc: 0.9284999966621399, Va_CE: 0.3098408281803131
Epoch: 96, AccTr: 0.9666000008583069, AccVa: 0.8765000104904175, CeTr: 0.09048603475093842, CeVa: 0.6022675633430481
Epoch: 97, AccTr: 0.9692999720573425, AccVa: 0.8820000290870667, CeTr: 0.08652999252080917, CeVa: 0.5476513504981995
Epoch: 98, AccTr: 0.9648000001907349, AccVa: 0.8730000257492065, CeTr: 0.09070678800344467, CeVa: 0.5688612461090088
Epoch: 99, AccTr: 0.9674999713897705, AccVa: 0.8855000138282776, CeTr: 0.09044106304645538, CeVa: 0.5686255097389221
Epoch: 100, AccTr: 0.9677000045776367, AccVa: 0.8740000128746033, CeTr: 0.08495386689901352, CeVa: 0.6089045405387878
ENSEMBLE | Tr_Acc: 0.9976999759674072, Tr_CE: 0.012093122117221355, Va_Acc: 0.9290000200271606, Va_CE: 0.3056448698043823
Epoch: 101, AccTr: 0.9670000076293945, AccVa: 0.871999979019165, CeTr: 0.0853525847196579, CeVa: 0.6013927459716797
Epoch: 102, AccTr: 0.9678000211715698, AccVa: 0.862500011920929, CeTr: 0.08769737184047699, CeVa: 0.6538413166999817
Epoch: 103, AccTr: 0.965499997138977, AccVa: 0.8634999990463257, CeTr: 0.09069707989692688, CeVa: 0.6499062776565552
Epoch: 104, AccTr: 0.9671000242233276, AccVa: 0.8675000071525574, CeTr: 0.08909837901592255, CeVa: 0.6046581864356995
Epoch: 105, AccTr: 0.9666000008583069, AccVa: 0.862500011920929, CeTr: 0.08824187517166138, CeVa: 0.6613314151763916
ENSEMBLE | Tr_Acc: 0.9977999925613403, Tr_CE: 0.011974149383604527, Va_Acc: 0.9294999837875366, Va_CE: 0.3048070967197418
Epoch: 106, AccTr: 0.9670000076293945, AccVa: 0.8654999732971191, CeTr: 0.08677752315998077, CeVa: 0.6235879063606262
Epoch: 107, AccTr: 0.9692000150680542, AccVa: 0.8734999895095825, CeTr: 0.08634224534034729, CeVa: 0.611787736415863
Epoch: 108, AccTr: 0.9703999757766724, AccVa: 0.871999979019165, CeTr: 0.08419523388147354, CeVa: 0.638870358467102
Epoch: 109, AccTr: 0.9653000235557556, AccVa: 0.875, CeTr: 0.09251014143228531, CeVa: 0.6123747825622559
Epoch: 110, AccTr: 0.9648000001907349, AccVa: 0.8659999966621399, CeTr: 0.08921437710523605, CeVa: 0.6633005142211914
ENSEMBLE | Tr_Acc: 0.9976999759674072, Tr_CE: 0.011716610752046108, Va_Acc: 0.9300000071525574, Va_CE: 0.29996582865715027
Epoch: 111, AccTr: 0.968500018119812, AccVa: 0.8734999895095825, CeTr: 0.08384169638156891, CeVa: 0.6162605881690979
Epoch: 112, AccTr: 0.9708999991416931, AccVa: 0.8799999952316284, CeTr: 0.0820131003856659, CeVa: 0.5775772333145142
Epoch: 113, AccTr: 0.9682000279426575, AccVa: 0.8615000247955322, CeTr: 0.08411618322134018, CeVa: 0.6549413204193115
Epoch: 114, AccTr: 0.9660000205039978, AccVa: 0.8669999837875366, CeTr: 0.08739811927080154, CeVa: 0.6266050934791565
Epoch: 115, AccTr: 0.9652000069618225, AccVa: 0.8700000047683716, CeTr: 0.0953843966126442, CeVa: 0.6075772643089294
ENSEMBLE | Tr_Acc: 0.9976000189781189, Tr_CE: 0.011549576185643673, Va_Acc: 0.9304999709129333, Va_CE: 0.2949143648147583
Epoch: 116, AccTr: 0.96670001745224, AccVa: 0.8679999709129333, CeTr: 0.08934066444635391, CeVa: 0.6580329537391663
Epoch: 117, AccTr: 0.96670001745224, AccVa: 0.8659999966621399, CeTr: 0.08891511708498001, CeVa: 0.665398120880127
Epoch: 118, AccTr: 0.9686999917030334, AccVa: 0.8669999837875366, CeTr: 0.08369588851928711, CeVa: 0.6823800206184387
Epoch: 119, AccTr: 0.9663000106811523, AccVa: 0.8730000257492065, CeTr: 0.08817239850759506, CeVa: 0.6376328468322754
Epoch: 120, AccTr: 0.9670000076293945, AccVa: 0.8619999885559082, CeTr: 0.08517176657915115, CeVa: 0.6699983477592468
ENSEMBLE | Tr_Acc: 0.9976000189781189, Tr_CE: 0.011392980813980103, Va_Acc: 0.9309999942779541, Va_CE: 0.2942714989185333
Epoch: 121, AccTr: 0.9678000211715698, AccVa: 0.8610000014305115, CeTr: 0.08450828492641449, CeVa: 0.6671929359436035
Epoch: 122, AccTr: 0.9656000137329102, AccVa: 0.8669999837875366, CeTr: 0.09217565506696701, CeVa: 0.6339340209960938
Epoch: 123, AccTr: 0.9678000211715698, AccVa: 0.859000027179718, CeTr: 0.08675841987133026, CeVa: 0.6392050981521606
Epoch: 124, AccTr: 0.9670000076293945, AccVa: 0.871999979019165, CeTr: 0.08193725347518921, CeVa: 0.6145714521408081
Epoch: 125, AccTr: 0.9678000211715698, AccVa: 0.8535000085830688, CeTr: 0.08060198277235031, CeVa: 0.6420055031776428
ENSEMBLE | Tr_Acc: 0.9977999925613403, Tr_CE: 0.011061767116189003, Va_Acc: 0.9315000176429749, Va_CE: 0.29206323623657227
Epoch: 126, AccTr: 0.96670001745224, AccVa: 0.8700000047683716, CeTr: 0.08873767405748367, CeVa: 0.6090071201324463
Epoch: 127, AccTr: 0.9706000089645386, AccVa: 0.8690000176429749, CeTr: 0.08770577609539032, CeVa: 0.6431146860122681
Epoch: 128, AccTr: 0.9674000144004822, AccVa: 0.8579999804496765, CeTr: 0.08812794834375381, CeVa: 0.6903619766235352
Epoch: 129, AccTr: 0.9721999764442444, AccVa: 0.8799999952316284, CeTr: 0.08064713329076767, CeVa: 0.5866241455078125
Epoch: 130, AccTr: 0.9686999917030334, AccVa: 0.8665000200271606, CeTr: 0.08624927699565887, CeVa: 0.6683344841003418
ENSEMBLE | Tr_Acc: 0.9979000091552734, Tr_CE: 0.010867432691156864, Va_Acc: 0.9319999814033508, Va_CE: 0.2909702658653259
Epoch: 131, AccTr: 0.9699000120162964, AccVa: 0.8715000152587891, CeTr: 0.0793042704463005, CeVa: 0.5845224857330322
Epoch: 132, AccTr: 0.9702000021934509, AccVa: 0.8640000224113464, CeTr: 0.08558740466833115, CeVa: 0.6112467050552368
Epoch: 133, AccTr: 0.9686999917030334, AccVa: 0.8650000095367432, CeTr: 0.08388397097587585, CeVa: 0.6075169444084167
Epoch: 134, AccTr: 0.9689000248908997, AccVa: 0.8769999742507935, CeTr: 0.08621007204055786, CeVa: 0.5415778160095215
Epoch: 135, AccTr: 0.9672999978065491, AccVa: 0.8690000176429749, CeTr: 0.08475161343812943, CeVa: 0.6048551201820374
ENSEMBLE | Tr_Acc: 0.9979000091552734, Tr_CE: 0.010683483444154263, Va_Acc: 0.9315000176429749, Va_CE: 0.2877369523048401
Epoch: 136, AccTr: 0.9675999879837036, AccVa: 0.8690000176429749, CeTr: 0.0859191045165062, CeVa: 0.6131371855735779
Epoch: 137, AccTr: 0.9678000211715698, AccVa: 0.8644999861717224, CeTr: 0.08262572437524796, CeVa: 0.5606037378311157
Epoch: 138, AccTr: 0.9681000113487244, AccVa: 0.8629999756813049, CeTr: 0.08392384648323059, CeVa: 0.5788724422454834
Epoch: 139, AccTr: 0.9684000015258789, AccVa: 0.8805000185966492, CeTr: 0.08570504933595657, CeVa: 0.5157986879348755
Epoch: 140, AccTr: 0.9722999930381775, AccVa: 0.871999979019165, CeTr: 0.08216731995344162, CeVa: 0.5349268913269043
ENSEMBLE | Tr_Acc: 0.9980000257492065, Tr_CE: 0.010565544478595257, Va_Acc: 0.9319999814033508, Va_CE: 0.28263717889785767
Epoch: 141, AccTr: 0.9700999855995178, AccVa: 0.871999979019165, CeTr: 0.08493831753730774, CeVa: 0.5880870223045349
Epoch: 142, AccTr: 0.9661999940872192, AccVa: 0.8679999709129333, CeTr: 0.08990287780761719, CeVa: 0.5734166502952576
Epoch: 143, AccTr: 0.9652000069618225, AccVa: 0.8679999709129333, CeTr: 0.08807553350925446, CeVa: 0.5677342414855957
Epoch: 144, AccTr: 0.9648000001907349, AccVa: 0.8585000038146973, CeTr: 0.08891443908214569, CeVa: 0.6136683225631714
Epoch: 145, AccTr: 0.9643999934196472, AccVa: 0.8644999861717224, CeTr: 0.0923779308795929, CeVa: 0.6631553173065186
ENSEMBLE | Tr_Acc: 0.9980000257492065, Tr_CE: 0.010414039716124535, Va_Acc: 0.9319999814033508, Va_CE: 0.28141170740127563
Epoch: 146, AccTr: 0.9660999774932861, AccVa: 0.8790000081062317, CeTr: 0.0852898508310318, CeVa: 0.5772522687911987
Epoch: 147, AccTr: 0.968500018119812, AccVa: 0.8684999942779541, CeTr: 0.08826178312301636, CeVa: 0.5923031568527222
Epoch: 148, AccTr: 0.9653000235557556, AccVa: 0.8725000023841858, CeTr: 0.09065297991037369, CeVa: 0.6053684949874878
Epoch: 149, AccTr: 0.9702000021934509, AccVa: 0.8679999709129333, CeTr: 0.08377975970506668, CeVa: 0.5806798338890076
Epoch: 150, AccTr: 0.9688000082969666, AccVa: 0.8700000047683716, CeTr: 0.08691482990980148, CeVa: 0.5544928312301636
ENSEMBLE | Tr_Acc: 0.9980000257492065, Tr_CE: 0.010293113999068737, Va_Acc: 0.934499979019165, Va_CE: 0.278479665517807
Epoch: 151, AccTr: 0.9671000242233276, AccVa: 0.8669999837875366, CeTr: 0.0896419808268547, CeVa: 0.6138879656791687
Epoch: 152, AccTr: 0.9650999903678894, AccVa: 0.8765000104904175, CeTr: 0.09302360564470291, CeVa: 0.5635737180709839
Epoch: 153, AccTr: 0.9684000015258789, AccVa: 0.8740000128746033, CeTr: 0.08613014221191406, CeVa: 0.5482828617095947
Epoch: 154, AccTr: 0.9681000113487244, AccVa: 0.8790000081062317, CeTr: 0.08744876086711884, CeVa: 0.5751844048500061
Epoch: 155, AccTr: 0.9711999893188477, AccVa: 0.8665000200271606, CeTr: 0.0846826508641243, CeVa: 0.6348572373390198
ENSEMBLE | Tr_Acc: 0.9980000257492065, Tr_CE: 0.010198158212006092, Va_Acc: 0.9330000281333923, Va_CE: 0.27710816264152527
Epoch: 156, AccTr: 0.9674000144004822, AccVa: 0.8725000023841858, CeTr: 0.08495204895734787, CeVa: 0.599916934967041
Epoch: 157, AccTr: 0.9678999781608582, AccVa: 0.8644999861717224, CeTr: 0.08762126415967941, CeVa: 0.6318593621253967
Epoch: 158, AccTr: 0.9638000130653381, AccVa: 0.8619999885559082, CeTr: 0.09194044023752213, CeVa: 0.6226170063018799
Epoch: 159, AccTr: 0.964900016784668, AccVa: 0.8690000176429749, CeTr: 0.092137411236763, CeVa: 0.6358276605606079
Epoch: 160, AccTr: 0.9668999910354614, AccVa: 0.8579999804496765, CeTr: 0.0875961035490036, CeVa: 0.6138589978218079
ENSEMBLE | Tr_Acc: 0.9980999827384949, Tr_CE: 0.010136932134628296, Va_Acc: 0.934499979019165, Va_CE: 0.27545642852783203
Epoch: 161, AccTr: 0.9681000113487244, AccVa: 0.8700000047683716, CeTr: 0.09010966867208481, CeVa: 0.6116464734077454
Epoch: 162, AccTr: 0.9671000242233276, AccVa: 0.8640000224113464, CeTr: 0.08926122635602951, CeVa: 0.6593642830848694
Epoch: 163, AccTr: 0.9664000272750854, AccVa: 0.8694999814033508, CeTr: 0.090842604637146, CeVa: 0.6498957276344299
Epoch: 164, AccTr: 0.9671000242233276, AccVa: 0.8679999709129333, CeTr: 0.08634877949953079, CeVa: 0.6067569255828857
